,address,comment,id_res,id_user,latitude,longitude,name_res,rating,username,label
1427,"5 Bờ Kè Biển Bạc Liêu,Thị xã Bạc Liêu, Bạc Liêu",Thấy ngon nên úp lên giới thiệu mọi người nha,286754,foodee_cu99c1ck,9.2034991476256,105.7427161931991,Hoài Sang 2 - Quán Nhậu Bình Dân,10.0,Trang Nguyễn,1
1485,"Trần Phú, P. 7,Thị xã Bạc Liêu, Bạc Liêu","Tiêu đề mình viết đủ nói lên sự yêu thích của mình dành cho món ăn này. Thật sự rất ngon, mình về quê chơi 4 ngày thì đúng 4 ngày mình đều ăn món này, giá khoảng 35k/ tô nhưng mình thấy chả mắc tý nào cả. 1 tô gồm hủ tiếu, 1 cái đùi vịt, ức vịt, lòng vịt, huyết... Siêu ngon siêu đỉnh, vịt dai vừa đủ, thấm nhuần vị, sợi hủ tiếu giống sợi phở nhỏ ở thành phố, dai mà không bị chua, nước cà ri sền sệt cay cay nồng nồng hoà trộn với giá, lá quế làm đánh thức tất cả các giác quan khi ăn, có thể ăn kèm với bánh quẩy nếu thích (ăn kèm rất ngon nhé). Đang ngồi viết review mà nhỏ dãi ra :((. Các chế ở đây phục vụ nhanh nhẹn, tuy nhiên điểm trừ là hay bị mời mua vé số, mình cũng mua vài tờ để ủng hộ quê hương. Nói chung ai ghé Bạc Liêu mà không 1 lần ghé ăn thử món này là 1 thiếu sót cực kì lớn!!!!",170413,0932392330,9.306111,105.720613,Cà Ri Vịt - Cầu Số 4,10.0,Thanh Tâm,1
1492,"L3-05, Vincom Bạc Liêu, Bà Triệu, P. 3,Thị xã Bạc Liêu, Bạc Liêu","Mình thích đồ nướng đặc biệt là thịt bò! Và Gogi đối với mình là sự lựa chọn hoàn hảo ❤️
Không chỉ thức ăn, nước uống ngon mà nhân viên lại nhiệt tình, vui vẻ nữa chứ 😋😋😋",974369,foodee_xseh54mk,9.285869,105.721352,GoGi House - Nướng Hàn Quốc - Vincom Bạc Liêu,10.0,Huệ Châu,1
1493,"L3-05, Vincom Bạc Liêu, Bà Triệu, P. 3,Thị xã Bạc Liêu, Bạc Liêu","Đây là lần đầu tiên mình đi ăn buffet gogi nên không hiểu lắm nhưng bạn phục vụ hướng dẫn rất tận tình từng loại menu cho mình,phục vụ còn rất vui vẻ và chủ đáo,đặc biệt đồ ăn rất ngon nhất định sẽ đến vào lần sau nữa",974369,foodee_l9njznh6,9.285869,105.721352,GoGi House - Nướng Hàn Quốc - Vincom Bạc Liêu,10.0,Gia Bảo,1
1494,"L3-05, Vincom Bạc Liêu, Bà Triệu, P. 3,Thị xã Bạc Liêu, Bạc Liêu","Lãnh lương là triển kèo gogi liền, phải công nhận rằng không có quán Hàn nào mình từng ăn mà ngon bằng GoGi Vincom 
+ vị trí là cái vincom nên dễ tìm quá rồi không bàn đến nữa nha
+ nhân viên nhiệt tình thay vỉ liên tục cho tụi mình không cần nhắc nhở, rất chuyên nghiệp.
+ giá cả ở gogi nào cũng giống nhau nên mình không nói đến nhưng mình thích những BF ở đây. Gọi những BF này tiết kiệm và ăn được nhiều món nhưng chất lượng không đổi.
+ Đồ uống pha ngon.
+ Không gian mát mẻ,lại có view cửa sổ nhìn cực đẹp 😍
+ Món ăn dọn lên nhanh va pancha ăn kèm có nhiều loại, 
không chê vào đâu được mọi người ơi, thịt nướng thì ngon khỏi bàn cãi mà miến hay canh kim cũng rất ngon, gọi thịt nướng được panchan miễn phí nữa cơ chứ ❤️",974369,foodee_87fh7po4,9.285869,105.721352,GoGi House - Nướng Hàn Quốc - Vincom Bạc Liêu,10.0,Trương Hân,1
1548,"2 Ninh Bình, P. 2,Thị xã Bạc Liêu, Bạc Liêu","Quán bán món nào cũng ngon hợp vệ sinh giá cả thì rất bình dân, nhân viên phục vụ tận tình vui vẻ hiếu khách.
Đặc biệt chổ ngồi rất lí tưởng và rất đẹp thích hợp cho những bửa tiệc sinh nhật hoặc hợp gia đình.
Cho quán 1000 like",730750,foodee_e010ebak,9.278546,105.724079,Quảng Trường Quán - Lẩu Khổng Lồ,10.0,Tài KanDy,1
1569,"32 Nguyễn Đăng Đạo,Tp. Bắc Ninh","Quán ăn ngon, phục vụ tốt.",281380,foodee_8cbab152,21.175426,106.072098,Gogi House - Quán Nướng Hàn Quốc - Nguyễn Đăng Đạo,10.0,foodee_8cbab152,1
1570,"32 Nguyễn Đăng Đạo,Tp. Bắc Ninh","Nhân Viên chăm sóc khách hàng rất tốt,  hoà đồng thân thiện, chất lượng dịch vụ hoàn hảo",281380,foodee_0a4022db,21.175426,106.072098,Gogi House - Quán Nướng Hàn Quốc - Nguyễn Đăng Đạo,10.0,foodee_0a4022db,1
1572,"32 Nguyễn Đăng Đạo,Tp. Bắc Ninh",Phục vụ rất chuyên nghiệp đồ ăn ngon ! Tuyệt,281380,foodee_59702338,21.175426,106.072098,Gogi House - Quán Nướng Hàn Quốc - Nguyễn Đăng Đạo,10.0,foodee_59702338,1
1573,"32 Nguyễn Đăng Đạo,Tp. Bắc Ninh","Nhà hàng phục vụ rất tốt. Đồ ăn ngon, thời gian ra đồ nhanh.👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",281380,luudinhvu97,21.175426,106.072098,Gogi House - Quán Nướng Hàn Quốc - Nguyễn Đăng Đạo,10.0,Đình Vũ,1
1574,"32 Nguyễn Đăng Đạo,Tp. Bắc Ninh","Đồ ăn ngon hợp khẩu vị của nhiều người, nv thì nhiệt tình, rất đáng để bỏ đồng tiền ra ăn.",281380,foodee_911692e0,21.175426,106.072098,Gogi House - Quán Nướng Hàn Quốc - Nguyễn Đăng Đạo,10.0,foodee_911692e0,1
1587,"19 Nguyễn Xuân Chính,Tp. Bắc Ninh","Một trong những quán tồn tại lâu nhất Bắc Ninh, như là chính linh hồn của nơi đây vậy. Chỉ cần có dịp mình lại ghé qua ủng hộ. Chúc quán càng ngày càng phát triển",872011,foodee_bwycgcr6,21.181567,106.067401,Uni Pizza - Ship Đồ Ăn Vặt Online,10.0,Nguyễn Tấn Anh,1
1588,"19 Nguyễn Xuân Chính,Tp. Bắc Ninh","Đặt các chỗ khác phải mất 35-40 phút, riêng đặt ở quán lần nào cũng có đồ nhanh, khoảng 20 phút đổ lại là có đồ. Giá ship cũng ổn. Sẽ ủng hộ lâu dài",872011,foodee_azjm0hat,21.181567,106.067401,Uni Pizza - Ship Đồ Ăn Vặt Online,10.0,Dung Trung,1
1589,"19 Nguyễn Xuân Chính,Tp. Bắc Ninh","Pizza nhà này đế mỏng ku nhà mình thích mê, đồ uống cũng ngon nhiều lựa chọn. Nói chung là hợp cả mẹ cả con nên chim ưng",872011,foodee_kjn0rgd7,21.181567,106.067401,Uni Pizza - Ship Đồ Ăn Vặt Online,10.0,Grey Grey,1
1590,"19 Nguyễn Xuân Chính,Tp. Bắc Ninh","Quán này ngon nè mọi người, tụ điểm cuối tuần của bọn mình, thích quan vì nhiều cây xanh, yên tĩnh nhạc hay, ngồi tám cả ngày cũng đc luôn",872011,foodee_dzlzgq57,21.181567,106.067401,Uni Pizza - Ship Đồ Ăn Vặt Online,10.0,mia nguyen,1
1591,"19 Nguyễn Xuân Chính,Tp. Bắc Ninh","Quán này có từ 2016 thì phải, ưng nhất cái quán vì không gian xanh, mặt đường rộng thoáng và sạch sẽ. Đồ ăn thì đa dạng phong phú, nếu nói đến đồ uống vị matcha thì là tiên phong đầu tiên ở BN luôn, giờ thì có cả phục vụ thêm cả cơm văn phòng nên đặt đồ ăn kèm đồ uống cũng tiện nữa, nói chung là chim ưng",872011,foodee_cnk90hlg,21.181567,106.067401,Uni Pizza - Ship Đồ Ăn Vặt Online,10.0,Bùi Hiện,1
1607,"2 Cầu cạn Y Na,Tp. Bắc Ninh","Ngon, rẻ, sạch, nhiệt tình",100412,balykute,21.191526,106.082949,Cơm Tuấn Thủy,10.0,Mẹ Béo,1
1612,"Lô 15 Lê Đức Thọ, P. Đáp Cầu,Tp. Bắc Ninh","Mình đã đến đấy vài lần cùng bạn bè và gia đình.
Hôm nay nhất định phải review quán cho 10 điểm luôn ạ.
Về đồ ăn thì quán có món Bê sữa Mộc Châu Chao dầu đặc biệt ngon, ngon hơn nhiều những nhà hàng khác mình từng thử qua. Ngoài ra thì món Bê nướng Tảng cũng ngon. Thịt bên trong vẫn mềm mà bên ngoài vàng ươm giòn giòn. Các món khác cũng đáng thử.
Phải nói đâu bếp của nhà hàng quá đỉnh.
Về phục vụ, các bạn nhân viên nhiệt tình, chu đáo, đồ ăn lên khá nhanh vfa không phải chờ lâu.
Chỗ để xe rộng rãi, có chỗ để ô tô thoải mái. Mình hay ăn trên tầng 2 mặt tường đều là kính nên view rất rõ và đẹp, nhìn sang lắm.
Mong nhà hàng sẽ vẫn giữ vững phong độ như này, hoặc có thay đổi thì sẽ ngày càng tốt hơn.
Túm lại là chắc chắc sẽ quay lại thêm nhiều lần.",896736,foodee_ht0cl8ar,21.193749,106.0698601,Thần Tài - Ẩm Thực Dân Tộc,10.0,Tâm Nguyễn,1
1613,"Lô 15 Lê Đức Thọ, P. Đáp Cầu,Tp. Bắc Ninh","Không gian tuyệt vời.
Đồ ăn luôn mang lại cảm giác ngon khó cưỡng
Phục vụ chuyên nghiệp và thân mật với từng khách hàng
Chỗ để xe thì không thể tôt hơn được
Chuẩn theo đúng tiêu chí của anh em nhà mình "" ngon - bổ - rẻ"".
Đây sẽ là nơi mà anh em đội bóng, cơ quan, bạn bè và gia đình mình chắc chắn sẽ thường xuyên tới.
...",896736,perfectspring00,21.193749,106.0698601,Thần Tài - Ẩm Thực Dân Tộc,10.0,Nguyễn Xuân Hoàn,1
1640,"KĐT Nam Võ Cường, Nguyễn Quyền,Tp. Bắc Ninh","Nhà hàng có không gian đẹp,đồ ăn ngon,nhân viên phục vụ tốt",724237,ngqun4778,21.1678472,106.0724413,Toàn Tình - Hải Sản Các Món,10.0,Ngố Quân,1
1641,"61 - 63 Phố Mới, Thị Trấn Hồ,Thuận Thành","Đồ ăn phục vụ mọi lứa tuổi, nhiều đồ ăn nhanh, thức uống vô cùng lạ và ngon. Đặc biệt rất rẻ",135768,luxury2106,21.056357,106.087045,VyVy Take Away - Thị Trấn Hồ,10.0,Nguyễn Hữu Chiến,1
1642,"Cụm Công Nghiệp Võ Cường, Nguyễn Văn Cừ, P. Võ Cường,Tp. Bắc Ninh",Tiệc Chay ngày rằm tháng 2 (15/2 âm lịch),887932,snnguyncng6622,21.1667696,106.0453161,Nhà Hàng Chay Sala,10.0,Sơn Nguyễn Công,1
1643,"Cụm Công Nghiệp Võ Cường, Nguyễn Văn Cừ, P. Võ Cường,Tp. Bắc Ninh","Món ăn rất tuyệt vời cùng không gian ấm cúng, sang trọng",887932,snnguyncng6622,21.1667696,106.0453161,Nhà Hàng Chay Sala,10.0,Sơn Nguyễn Công,1
1644,"Cụm Công Nghiệp Võ Cường, Nguyễn Văn Cừ, P. Võ Cường,Tp. Bắc Ninh","Nhà hàng chay thì Bắc Ninh cũng có một số, tuy nhiên nhà hàng Chay mà có không gian rộng rãi ấm cúng, sang trọng cùng đồ ăn ngon thì Sala là số 1",887932,snnguyncng6622,21.1667696,106.0453161,Nhà Hàng Chay Sala,10.0,Sơn Nguyễn Công,1
1660,"Phố Mới, Thôn Tiêu Sơn, Xã Tương Giang,Thị Xã Từ Sơn","Không gian : quán trang trí khá đẹp , kiểu tối tối . 
Nhân viên : bthg 
Đồ ăn thức uống : khá rẻ , cũng được 
Sẽ quay lại 💜",667755,uyenbi_,21.135621,105.990205,Mio Tea -  Phố Mới,10.0,Beobeo Nguyen,1
1661,"586 Trần Phú,Thị Xã Từ Sơn","Nhà hàng này không gian thoáng rộng; bãi đỗ xe thoải mái; khu chơi trẻ em văn minh
Hay nhất là bếp nhà này ngay cửa ra vào; bếp mở cho khách thấy luôn về đồ ăn và ATVSTP
Đồ ăn ngon, lạ và giá rất hợp lý. Điểm này đáng để ae quan tâm",657245,huong_socola81,21.1109168,105.9464583999999,Minh Đức - Dê Các Món,10.0,Thông Nguyễn,1
1664," 613 Ngô Gia Tự, P. Ninh Xá,Tp. Bắc Ninh",Đồ uống ngon. Phục vụ tốt. 😘😘😘,36850,linhducanhhahaha,21.17952,106.060719,Hải Sơn Cafe ,10.0,linhducanh,1
1676,"47 Thanh Niên,Tp. Bắc Ninh","Đồ ăn ngon, nhân viên phục vụ chu đáo, ăn xong có thể sang công viên chơi",746993,foodee_5a014f91,21.16939,106.07201,Effetto - Tea Coffee & Pizza,10.0,Thái Sơn Ngô,1
1677,"47 Thanh Niên,Tp. Bắc Ninh",Tuyệt vời,746993,foodee_5a014f91,21.16939,106.07201,Effetto - Tea Coffee & Pizza,10.0,Thái Sơn Ngô,1
1678,"47 Thanh Niên,Tp. Bắc Ninh","Đồ ăn ngon, giá cả hợp lý, không gian quá đẹp để check in",746993,foodee_5a014f91,21.16939,106.07201,Effetto - Tea Coffee & Pizza,10.0,Thái Sơn Ngô,1
1689,"Kinh Bắc 5,Tp. Bắc Ninh","Tadibar không gian đẹp, cuối tuần relax với cafe và nhạc sống, love it 😊😊😊😊",140488,haphuong9891,21.184891944208697,106.0657131671905,Tadibar Cafe - Kinh Bắc 5,10.0,Phương Mim,1
1721,"Trần Phú,Thị Xã Từ Sơn","Hôm nhà mình tổ chức sinh nhật cho con ở nhà hàng bia này nè . không gian ổn lắm. mà đuợc cái nhân viên ở đây nhiệt tình lắm .. mấy ông bố bạn thân nhà mình rượu chè đến muộn mới về. mà mấy bạn nhân viên ở đây không hề khó chịu tẹo nào. lại còn nhiệt tình mang đồ đạc ra xe cho gia đình. chưa ăn ở đâu mà cảm thấy thoải mái như thế này. thức ăn rất ngon. Beer thì không chê vào đâu đuợc.
Tôi sẽ lựa chọn đây là điểm đến tốt nhất cho gia đình tôi",59127,tinhmen786,21.112378,105.949059,Nhà Hàng Bia Tươi Đức Babarina - Trần Phú,10.0,nhien bùi,1
1722,"Trần Phú,Thị Xã Từ Sơn","Tôi là một khách hàng khá thân quen với nhà hàng. thực phẩm ở đây không thể chê vào đâu được. luôn tươi ngon, đậm đà . phục vụ rất tốt, thân thiện. đã đi ăn ở khá nhiều nhà hàng nhưng chưa thấy nhà hàng nào tuyệt vời như ở đây .. 
Điều đặc biệt là bố tôi ngày nào cũng sang và uống nửa cốc beer ở đây...khá tốt cho sức khỏe .
tôi rất tin tưởng beer ở đây vì được sản xuất thủ công theo đúng dòng beer Đức.
Chúc nhà hàng phát triển hơn nữa.",59127,eunsang14021995,21.112378,105.949059,Nhà Hàng Bia Tươi Đức Babarina - Trần Phú,10.0,san nguyễn,1
1728,"Trần Phú,Thị Xã Từ Sơn","Thật tuyệt vời. Không gian thoáng đãng, nhân viên lịch sự, món ăn ngon. nói chung là. ko có gì để chê :D",59127,hoangtubachma15_10,21.112378,105.949059,Nhà Hàng Bia Tươi Đức Babarina - Trần Phú,10.0,Dũng Mýt,1
1765,"1 Lý Thái Tổ, P. Suối Hoa,Tp. Bắc Ninh","Hoa Khô Lavender mùi thơm dễ chịu, rất sang khi để bàn làm việc",1013175,foodee_qqfc5god,21.182909,106.07522,Dạo Mát - Hoa Khô Lavender - Shop Online,10.0,log_ec,1
1766,"Lý Thường Kiệt, Thị Trấn Lim,Tiên Du","Quán đối diện cổng làng Duệ Đông khá dễ tìm vì ở mặt đường , quán có 2 tầng khá rộng rãi mát mẻ
Nvien bthg, đồ ăn đồ uống khá ngon , giá cả hợp lý .",689319,uyenbi_,21.143742,106.020272,Ocean Tea & Coffee,10.0,Beobeo Nguyen,1
1779,"156 Nguyễn Gia Thiều,Tp. Bắc Ninh","Đồ uống thanh mát , nhân viên dễ thương , giá cả hợp lí chất lượng",937258,foodee_2homxfq7,21.184167,106.070159,T-Hi - Tiệm Trà Chanh,10.0,Anh Nguyễn,1
1781,"Tầng 1, TTTM Vincom Plaza Bắc Ninh, Lý Thái Tổ, P. Suối Hoa,Tp. Bắc Ninh","The staff is friendly, the place is clean and they take credit cards big plus. I would come here again :) ordered the iced coffee with condensed milk 😍",792065,foodee_ag2qcrjx,21.178819,106.072311,Highlands Coffee - Vincom Bắc Ninh,10.0,Monster Row,1
1791,"268 Trần Phú, P. Đình Bảng,Thị Xã Từ Sơn","Đồ ăn ngonnn, nhân viên đẹp trai xinh gái lại còn phục vụ nhiệt tình, sẽ quay lại nhiều nhiều lần nữa 👏👏",665344,lovely0170,21.111236,105.947213,GoGi House - Nướng Hàn Quốc - Đình Bảng,10.0,Love Ly,1
1792,"268 Trần Phú, P. Đình Bảng,Thị Xã Từ Sơn","Món ăn tươi ngon, không gian đẹp, nhân viên phục vụ nhiệt tình và chuyên nghiệp. Sẽ quay lại nhà hàng nhiều lần nữa. 😁",665344,thao070994,21.111236,105.947213,GoGi House - Nướng Hàn Quốc - Đình Bảng,10.0,Thao Nguyen,1
1800,"32 Nguyễn Thị Lựu, P. Suối Hoa,Tp. Bắc Ninh","Tụi tôi đi lòng vòng quanh thành phố, thấy quán có thiết kế lạ quá liền vào thử xem sao. Không ngờ ấn tượng mạnh đến nỗi tháng nào cũng phi về Bắc Ninh ăn 1 lần. Nước dùng thơm ngon dã man, nấm tươi, đồ ăn kèm phong phú, bát đũa sạch sẽ. Điểm cộng nữa là nhân viên ngoan, chiều khách, anh quản lý luôn tươi cười và hỏi han khách ăn như nào? Ai chưa thử thì nên đến 1 lần, thật đấy",708462,haupr84,21.1878618,106.0704981999999,Lẩu Nấm Hoàng Phố,10.0,Hau Pr,1
1810,"35 Âu Cơ,Tp. Bắc Ninh","Đông dã man, có những hôm vào chờ mỏi cổ :D",744987,bichsmiles,21.188027,106.067518,Yna - Bánh Mì Gà Xé Cay,10.0,Bich Nguyen Ngoc,1
1811,"35 Âu Cơ,Tp. Bắc Ninh",Khá là ngon nhé...e thích ăn cay nên cứ cấp bảo cho nhiều ớt và cũng ép giòn ăn ngon không thể chê vào đâu được + 1 trà đào sủi mát lạnh :D,744987,bichsmiles,21.188027,106.067518,Yna - Bánh Mì Gà Xé Cay,10.0,Bich Nguyen Ngoc,1
1823,"568 Trần Phú,Thị Xã Từ Sơn","Đồ ăn ngon, tươi, rẻ. Không gian rộng rãi, sang trọng. Có thể tổ chức hội họp, sự kiện. Có khu vui chơi cho trẻ em. Nhân viên ngoan, nhiệt tình. Sẽ quay lại nhiều lần",858518,nguyenhoaithu0712,21.112739,105.949148,Tuk Tuk Từ Sơn - Lẩu Nướng Thái Lan,10.0,nguyenhoaithu0712,1
1825,"18 Bình Than,Tp. Bắc Ninh","Mình có biết quán qua review trên facebook
Mình mới về Tp Bắc Ninh làm nên k biết quán nào ngon
Mình đã ăn ở đây mấy lần. 
Bún mẹt ở đây khá ngon, nộm chân gà cũng ngon!!!! 
Bún mẹt đầy đủ: 40k
Nộm chân gà: 50k
Trà chanh: 5k",899692,foodee_18kd0ejs,21.176544,106.07406,Mẹt Tá Lả - Bún Đậu Mắm Tôm,10.0,Ruby Thảo,1
1833,"446 Nguyễn Trãi,Tp. Bắc Ninh",Đây là món yêu thích mà ngày nào mình cũng phải ghé qua Royaltea! Siêu ngon và siêu đáng yêu.,901411,foodee_g6n8l4cy,21.168347,106.063868,Royaltea - Nguyễn Trãi,10.0,Ninh,1
1835,"446 Nguyễn Trãi,Tp. Bắc Ninh","các loại trà sữa, trà hoa quả rất ngon, hương vị thanh mát. Mình hay uống trà hoa quả đặc biệt và trà đào cam sả. Mấy nhóc nhà mình thích trà sữa matcha socola. Ở đây còn có cả đồ ăn vặt như pizza, gà rán cũng rất là ngon nhé. Trẻ con nhà mình rất thích đồ uống và đồ ăn ở đây. Tuần nào các bạn ấy cũng đòi qua, nói chung là hơi tốn kém hihihi",901411,foodee_sxinvl3x,21.168347,106.063868,Royaltea - Nguyễn Trãi,10.0,Minh,1
1845,"Ki Ốt 1 Bách Hoá Vũ Kiệt,Tp. Bắc Ninh",Bún chả ngon nhất trong các quán mình từng ăn ở bắc ninh ! Quán của 2 ông bà đã cao tuổi. Đúng câu rừng càng già càng cay. Bún ngon không chịu nổi ...,936745,Mrgame0ver321,21.182719,106.065661,Bún Chả Hà Nội - Bách Hóa Vũ Kiệt,10.0,Điểm La,1
1878,"Lô CC04, Lý Thái Tổ, P. Ninh Xá,Tp. Bắc Ninh","Nếu là team yêu bò thì không thể bỏ qua chỗ này được.
Thịt mềm, ngọt, trình bày đẹp mắt, ngoài ra còn vô số lựa chọn: heo, gà, hải sản, cừu,...
Nước lẩu thì ôi thôi...thơm nức mũi 
Nhân viên cute hết sức🥰🥰🥰
Nhất định fai rủ 500 ae đến làm bữa tất niên cho hoành tránggggg🍺🍺🍺!!!",993651,nhatdinh2812,21.182541,106.074897,Manwah Taiwanese Hotpot - Lý Thái Tổ,10.0,Nhật  Đinh,1
1879,"248 Đấu Mã,Tp. Bắc Ninh",Ăn bánh nhiều nơi. Thử qua đủ loại rồi. Nhưng của nhà chị vẫn là ngon nhất. Bánh luôn tươi mới. Ăn đảm bảo nghiện.,899702,foodee_hsge20t1,21.186896,106.084975,Hiền Thư - Bánh Homemade Online,10.0,Nguyễn Trang,1
